ProductID,ProductName,Category,Price,Rating,NumReviews,StockQuantity,Discount,Sales,DateAdded,City,Stock In Vast or Limited Quantity,,,,ROUND,SQRT,MINIMUM,MAXIMUM,SUM,MEDIAN,RANK,LEFT,RIGHT,LENGTH,MID
673,Canvas Print,Posters and artwork,301.13,2.6,4683,857,0.01,1887,10/30/2023,Queens,TRUE,,,,301,68.43244844,,,,,944,Canv,rint,6,eens
674,Art Print,Posters and artwork,23.65,3.5,4416,434,0.27,1431,01-05-2024,Pittsburgh,TRUE,,,,24,66.4529909,,,,,878,Art ,rint,10,ttsbur
675,Framed Poster,Posters and artwork,483,1.2,2660,155,0.08,870,09-06-2023,New Orleans,TRUE,,,,483,51.57518783,,,,,536,Fram,ster,11,w Orle
676,Framed Poster,Posters and artwork,44,1.4,1751,909,0.4,313,7/16/2023,Rochester,TRUE,,,,44,41.84495191,,,,,354,Fram,ster,9,cheste
677,Canvas Print,Posters and artwork,80.21,3.9,2686,847,0.5,439,11-08-2023,Atlanta,TRUE,,,,80,51.82663408,,,,,541,Canv,rint,7,lanta
678,Art Print,Posters and artwork,341.42,3.7,194,662,0,122,12-08-2023,San Juan,TRUE,,,,341,13.92838828,,,,,38,Art ,rint,8,n Juan
679,Framed Poster,Posters and artwork,334.3,3.5,3814,990,0.02,395,07-11-2023,San Jose,TRUE,,,,334,61.75759063,,,,,757,Fram,ster,8,n Jose
680,Framed Poster,Posters and artwork,420.26,1.5,3629,799,0.41,1424,12/26/2023,Mesa,FALSE,,,,420,60.24118193,,,,,719,Fram,ster,4,sa
681,Soy Candle,Candles,460.01,3.6,2156,794,0.2,615,9/30/2023,Washington,FALSE,,,,460,46.43274706,,,,,430,Soy ,ndle,10,shingt
682,Beeswax Candle,Candles,156.4,4.6,1268,286,0.16,475,3/21/2024,Bonita Springs,FALSE,,,,156,35.60898763,,,,,269,Bees,ndle,14,nita S
683,Soy Candle,Candles,16.32,3.2,935,908,0.48,290,1/31/2024,Bonita Springs,FALSE,,,,16,30.5777697,,,,,194,Soy ,ndle,14,nita S
684,Scented Candle,Candles,281.02,4.2,3861,961,0.3,507,11-06-2023,Albuquerque,FALSE,,,,281,62.13694553,,,,,765,Scen,ndle,11,buquer
685,Scented Candle,Candles,201.05,2.9,4703,586,0.41,565,07-04-2023,Minneapolis,FALSE,,,,201,68.57842226,,,,,945,Scen,ndle,11,nneapo
686,Beeswax Candle,Candles,270.62,4.5,3603,557,0.23,1918,4/15/2024,San Jose,FALSE,,,,271,60.02499479,,,,,714,Bees,ndle,8,n Jose
687,Scented Candle,Candles,159.81,2.6,3996,851,0.34,28,2/21/2024,Baton Rouge,FALSE,,,,160,63.21392252,,,,,792,Scen,ndle,11,ton Ro
688,Beeswax Candle,Candles,188.69,4,2756,474,0.06,211,2/24/2024,Reno,FALSE,,,,189,52.49761899,,,,,555,Bees,ndle,4,no
689,Pillar Candle,Candles,379.2,4.5,4085,786,0.37,684,12/24/2023,Mission Viejo,FALSE,,,,379,63.91400473,,,,,809,Pill,ndle,13,ssion 
690,Scented Candle,Candles,340.11,4.1,1499,51,0.25,876,07-06-2023,Worcester,FALSE,,,,340,38.71692137,,,,,315,Scen,ndle,9,rceste
691,Beeswax Candle,Candles,106.16,1.5,857,751,0.14,1942,8/18/2023,Indianapolis,FALSE,,,,106,29.27456234,,,,,172,Bees,ndle,12,dianap
692,Scented Candle,Candles,275.27,1.3,4306,751,0.05,779,11/18/2023,Birmingham,TRUE,,,,275,65.62011887,,,,,855,Scen,ndle,10,rmingh
693,Beeswax Candle,Candles,42.68,1.2,4506,522,0.02,426,09-11-2023,Seattle,TRUE,,,,43,67.12674579,,,,,894,Bees,ndle,7,attle
694,Pillar Candle,Candles,205.59,3.4,1243,576,0.49,327,4/21/2024,St. Louis,TRUE,,,,206,35.25620513,,,,,259,Pill,ndle,9,. Loui
695,Soy Candle,Candles,447.88,1.3,3388,323,0.09,1689,6/20/2023,Wichita,TRUE,,,,448,58.20652884,,,,,671,Soy ,ndle,7,chita
696,Soy Candle,Candles,175.28,4.8,4141,820,0.16,1912,9/17/2023,Pittsburgh,TRUE,,,,175,64.35060217,,,,,821,Soy ,ndle,10,ttsbur
697,Scented Candle,Candles,418.27,2.2,2163,629,0.31,1503,08-12-2023,Mission Viejo,TRUE,,,,418,46.50806382,,,,,433,Scen,ndle,13,ssion 
698,Beeswax Candle,Candles,232.55,2.6,2476,790,0.16,746,08-04-2023,Bakersfield,TRUE,,,,233,49.75942122,,,,,500,Bees,ndle,11,kersfi
699,Soy Candle,Candles,409.73,2.9,2829,333,0.03,347,9/13/2023,Baton Rouge,FALSE,,,,410,53.18834459,,,,,568,Soy ,ndle,11,ton Ro
700,Beeswax Candle,Candles,231.35,2.4,3164,684,0.06,1240,6/20/2023,Omaha,FALSE,,,,231,56.24944444,,,,,627,Bees,ndle,5,aha
701,Soy Candle,Candles,310.85,3.5,243,505,0.03,1110,11-08-2023,Manhattan,FALSE,,,,311,15.58845727,,,,,51,Soy ,ndle,9,nhatta
702,Soy Candle,Candles,367.94,1.5,1192,329,0.24,390,08-11-2023,Tampa,FALSE,,,,368,34.525353,,,,,250,Soy ,ndle,5,mpa
703,Soy Candle,Candles,435.4,2.2,1211,929,0.02,643,11-07-2023,Manhattan,FALSE,,,,435,34.79942528,,,,,253,Soy ,ndle,9,nhatta
704,Pillar Candle,Candles,280.66,3.4,4552,188,0.29,1788,8/25/2023,Houston,TRUE,,,,281,67.46851117,,,,,904,Pill,ndle,7,uston
705,Soy Candle,Candles,269.69,3.7,1869,376,0.2,507,5/27/2024,Bridgeport,TRUE,,,,270,43.23193264,,,,,371,Soy ,ndle,10,idgepo
706,Beeswax Candle,Candles,84.21,2.7,4516,528,0.26,941,05-04-2024,San Francisco,TRUE,,,,84,67.20119047,,,,,896,Bees,ndle,13,n Fran
707,Scented Candle,Candles,415.93,1.3,2155,267,0.41,1553,3/14/2024,Jacksonville,TRUE,,,,416,46.42197755,,,,,429,Scen,ndle,12,cksonv
708,Scented Candle,Candles,105.65,3.7,2430,441,0.49,1113,10/19/2023,New Haven,TRUE,,,,106,49.29503018,,,,,490,Scen,ndle,9,w Have
709,Soy Candle,Candles,363.81,1.2,2645,18,0.26,606,10-02-2023,Houston,TRUE,,,,364,51.42956348,,,,,533,Soy ,ndle,7,uston
710,Scented Candle,Candles,15.14,4.6,1547,629,0.31,1446,10-10-2023,Miami,TRUE,,,,15,39.33192088,,,,,324,Scen,ndle,5,ami
711,Scented Candle,Candles,16.32,1.9,746,701,0.18,769,12/15/2023,Fresno,TRUE,,,,16,27.31300057,,,,,155,Scen,ndle,6,esno
712,Beeswax Candle,Candles,196.67,1.2,2306,134,0.45,1771,12-09-2023,Spokane,TRUE,,,,197,48.02082881,,,,,461,Bees,ndle,7,okane
713,Scented Candle,Candles,419.33,1.8,4675,890,0.29,880,03-06-2024,Madison,FALSE,,,,419,68.37397166,,,,,940,Scen,ndle,7,dison
714,Scented Candle,Candles,43.37,1.9,4478,133,0.23,502,12-10-2023,Grand Rapids,FALSE,,,,43,66.9178601,,,,,887,Scen,ndle,12,and Ra
715,Scented Candle,Candles,212.93,4.8,3981,678,0.3,219,12/16/2023,Kansas City,FALSE,,,,213,63.09516622,,,,,785,Scen,ndle,11,nsas C
716,Beeswax Candle,Candles,244.38,1.1,3733,415,0.41,196,05-01-2024,Baton Rouge,FALSE,,,,244,61.09828148,,,,,740,Bees,ndle,11,ton Ro
717,Scented Candle,Candles,266.47,1.9,3878,889,0.04,924,02-10-2024,Tampa,FALSE,,,,266,62.27358991,,,,,770,Scen,ndle,5,mpa
718,Beeswax Candle,Candles,80.05,4,28,974,0.3,1419,2/22/2024,San Antonio,FALSE,,,,80,5.291502622,,,,,9,Bees,ndle,11,n Anto
719,Soy Candle,Candles,260.74,2.9,903,519,0.42,339,12/20/2023,Palm Bay,FALSE,,,,261,30.0499584,,,,,183,Soy ,ndle,8,lm Bay
720,Pillar Candle,Candles,13.59,1.1,3087,332,0.5,8,08-01-2023,Allentown,FALSE,,,,14,55.56077753,,,,,612,Pill,ndle,9,lentow
721,Body Lotion,Bath and body,480.3,1.2,2062,838,0.02,1448,09-08-2023,San Antonio,FALSE,,,,480,45.40925016,,,,,412,Body,tion,11,n Anto
722,Body Scrub,Bath and body,267.2,2.8,2313,490,0.29,1735,08-11-2023,Bakersfield,FALSE,,,,267,48.09365863,,,,,463,Body,crub,11,kersfi
723,Body Scrub,Bath and body,492.18,4.2,1517,367,0.34,419,09-07-2023,Boise,FALSE,,,,492,38.94868419,,,,,318,Body,crub,5,ise
724,Bath Salts,Bath and body,348.46,3.9,3096,529,0.46,1578,7/14/2023,Philadelphia,FALSE,,,,348,55.64171097,,,,,616,Bath,alts,12,iladel
725,Body Scrub,Bath and body,47.61,1,2226,55,0.21,110,1/27/2024,Richmond,TRUE,,,,48,47.18050445,,,,,446,Body,crub,8,chmond
726,Body Scrub,Bath and body,329.96,3.3,813,248,0.05,322,06-06-2024,New Orleans,TRUE,,,,330,28.51315486,,,,,164,Body,crub,11,w Orle
727,Body Scrub,Bath and body,481.95,1.5,2476,268,0.08,147,2/15/2024,New York,TRUE,,,,482,49.75942122,,,,,500,Body,crub,8,w York
728,Body Lotion,Bath and body,400.78,3.7,2038,812,0.24,1854,3/28/2024,Phoenix,TRUE,,,,401,45.14421336,,,,,400,Body,tion,7,oenix
729,Bath Salts,Bath and body,224.16,3.5,3510,714,0.42,998,08-08-2023,Chicago,TRUE,,,,224,59.24525297,,,,,699,Bath,alts,7,icago
730,Body Lotion,Bath and body,438.41,4.3,1451,727,0.2,562,11-11-2023,Boston,TRUE,,,,438,38.09199391,,,,,307,Body,tion,6,ston
731,Bath Salts,Bath and body,18.17,1.8,4534,731,0.21,698,8/28/2023,Mesa,TRUE,,,,18,67.33498348,,,,,900,Bath,alts,4,sa
732,Bath Salts,Bath and body,265.72,1.3,3197,176,0.48,1634,03-06-2024,Kansas City,TRUE,,,,266,56.54201977,,,,,635,Bath,alts,11,nsas C
733,Bath Salts,Bath and body,213.75,3.2,3916,637,0.26,309,1/14/2024,Cape Coral,TRUE,,,,214,62.57795139,,,,,775,Bath,alts,10,pe Cor
734,Body Scrub,Bath and body,320.07,4.1,684,557,0.01,1462,11-11-2023,Manhattan,TRUE,,,,320,26.15339366,,,,,141,Body,crub,9,nhatta
735,Shower Gel,Bath and body,222.69,1.5,3560,64,0.18,626,04-09-2024,Riverside,TRUE,,,,223,59.66573556,,,,,707,Show, Gel,9,versid
736,Bath Salts,Bath and body,247.06,2.7,1181,588,0.3,1878,10/31/2023,Bridgeport,TRUE,,,,247,34.36568055,,,,,247,Bath,alts,10,idgepo
737,Shower Gel,Bath and body,241.15,3.2,4908,939,0.11,1906,8/14/2023,Boise,FALSE,,,,241,70.05711955,,,,,983,Show, Gel,5,ise
738,Body Scrub,Bath and body,134.72,2.9,2387,346,0.13,648,10-11-2023,Buffalo,FALSE,,,,135,48.856934,,,,,478,Body,crub,7,ffalo
739,Shower Gel,Bath and body,212.08,1.8,4391,111,0.07,1200,07-05-2023,Port St. Lucie,FALSE,,,,212,66.26462103,,,,,870,Show, Gel,14,rt St.
740,Body Scrub,Bath and body,138.05,2.7,3472,27,0.26,1560,4/15/2024,Oakland,FALSE,,,,138,58.92367945,,,,,687,Body,crub,7,kland
741,Body Lotion,Bath and body,213.6,4.6,2597,901,0.01,1677,7/26/2023,Knoxville,FALSE,,,,214,50.96076922,,,,,525,Body,tion,9,oxvill
742,Body Scrub,Bath and body,73.01,3.3,1248,663,0.02,1983,10/15/2023,Bronx,FALSE,,,,73,35.32704347,,,,,263,Body,crub,5,onx
743,Body Scrub,Bath and body,209.61,3.1,2749,0,0.1,428,02-07-2024,New Orleans,FALSE,,,,210,52.43090692,,,,,553,Body,crub,11,w Orle
744,Bath Salts,Bath and body,298.17,2.3,220,914,0.4,1048,5/27/2024,Akron,FALSE,,,,298,14.83239697,,,,,46,Bath,alts,5,ron
745,Body Lotion,Bath and body,457.39,3.3,3986,480,0.13,1771,6/18/2023,Allentown,FALSE,,,,457,63.13477647,,,,,789,Body,tion,9,lentow
746,Bath Salts,Bath and body,198.52,2.7,44,645,0.29,1093,6/26/2023,Baltimore,FALSE,,,,199,6.633249581,,,,,13,Bath,alts,9,ltimor
747,Shower Gel,Bath and body,49.97,1.4,1001,9,0.26,755,09-12-2023,Provo,FALSE,,,,50,31.63858404,,,,,214,Show, Gel,5,ovo
748,Body Scrub,Bath and body,17.16,2.4,478,14,0.19,1191,06-03-2024,Las Vegas,FALSE,,,,17,21.86321111,,,,,94,Body,crub,9,s Vega
749,Shower Gel,Bath and body,401.34,4.7,271,142,0.08,1843,04-04-2024,Austin,FALSE,,,,401,16.46207763,,,,,57,Show, Gel,6,stin
750,Bath Salts,Bath and body,334.66,4.2,622,769,0.41,771,2/24/2024,Little Rock,FALSE,,,,335,24.93992783,,,,,129,Bath,alts,11,ttle R
751,Body Lotion,Bath and body,112.12,1.5,66,495,0.16,767,06-03-2024,Allentown,FALSE,,,,112,8.124038405,,,,,16,Body,tion,9,lentow
752,Body Lotion,Bath and body,135.53,1.9,3580,297,0.43,375,1/23/2024,Milwaukee,FALSE,,,,136,59.83310121,,,,,711,Body,tion,9,lwauke
753,Body Scrub,Bath and body,184.72,4.6,72,307,0.26,1781,08-05-2023,Omaha,FALSE,,,,185,8.485281374,,,,,18,Body,crub,5,aha
754,Body Scrub,Bath and body,112.75,4.9,1174,668,0.15,178,11/28/2023,Ogden,FALSE,,,,113,34.2636834,,,,,244,Body,crub,5,den
755,Bath Salts,Bath and body,84.17,1.6,787,747,0.03,492,02-03-2024,Miami,FALSE,,,,84,28.05352028,,,,,160,Bath,alts,5,ami
756,Shower Gel,Bath and body,367.36,3.3,1129,374,0.25,697,03-05-2024,Allentown,FALSE,,,,367,33.60059523,,,,,236,Show, Gel,9,lentow
757,Body Lotion,Bath and body,111.22,2.3,324,978,0.2,955,7/30/2023,Des Moines,FALSE,,,,111,18,,,,,64,Body,tion,10,s Moin
758,Body Scrub,Bath and body,407.92,4.3,3086,216,0.16,1570,12-12-2023,Houston,TRUE,,,,408,55.55177765,,,,,611,Body,crub,7,uston
759,Body Lotion,Bath and body,99.58,4.8,2352,984,0.45,1013,10/24/2023,Akron,TRUE,,,,100,48.49742261,,,,,469,Body,tion,5,ron
760,Bath Salts,Bath and body,131.78,2.3,1577,272,0.15,972,06-05-2024,Philadelphia,TRUE,,,,132,39.7114593,,,,,330,Bath,alts,12,iladel
761,Dutch Oven,Cookware,394.69,2.1,4613,919,0.05,133,09-01-2023,San Jose,TRUE,,,,395,67.91906949,,,,,923,Dutc,Oven,8,n Jose
762,Frying Pan,Cookware,172.49,3,2378,537,0.12,893,09-02-2023,Bronx,TRUE,,,,172,48.76474136,,,,,474,Fryi, Pan,5,onx
763,Dutch Oven,Cookware,96.79,1,687,20,0.34,1894,11-03-2023,Queens,TRUE,,,,97,26.21068484,,,,,143,Dutc,Oven,6,eens
764,Dutch Oven,Cookware,407.85,4.8,3797,58,0.4,1644,01-07-2024,Palm Bay,TRUE,,,,408,61.61980201,,,,,750,Dutc,Oven,8,lm Bay
765,Dutch Oven,Cookware,50.16,3.6,3106,378,0.32,236,2/29/2024,Tulsa,TRUE,,,,50,55.73149917,,,,,618,Dutc,Oven,5,lsa
766,Dutch Oven,Cookware,361.56,2.9,966,171,0.1,1146,7/17/2023,Palm Bay,TRUE,,,,362,31.08054054,,,,,205,Dutc,Oven,8,lm Bay
767,Frying Pan,Cookware,278.97,1.8,2212,698,0.3,1762,4/25/2024,Fort Worth,TRUE,,,,279,47.03190407,,,,,443,Fryi, Pan,10,rt Wor
768,Grill Pan,Cookware,466.92,4.7,610,115,0.23,1391,10-03-2023,Salt Lake City,FALSE,,,,467,24.69817807,,,,,126,Gril, Pan,14,lt Lak
769,Saucepan,Cookware,187.86,4.5,3699,662,0.31,1525,11/19/2023,Reno,FALSE,,,,188,60.8194048,,,,,732,Sauc,epan,4,no
770,Frying Pan,Cookware,33.13,4.8,4657,803,0.12,1614,12-05-2023,Fresno,FALSE,,,,33,68.24221567,,,,,933,Fryi, Pan,6,esno
771,Dutch Oven,Cookware,433.11,1.5,351,700,0.07,1245,10/15/2023,Long Beach,FALSE,,,,433,18.734994,,,,,68,Dutc,Oven,10,ng Bea
772,Saucepan,Cookware,488.13,2.5,2381,888,0.09,1105,12-03-2023,Salt Lake City,FALSE,,,,488,48.7954916,,,,,477,Sauc,epan,14,lt Lak
773,Saucepan,Cookware,213.77,1.3,3639,93,0.21,596,10-11-2023,Houston,FALSE,,,,214,60.32412453,,,,,721,Sauc,epan,7,uston
774,Frying Pan,Cookware,105.9,4.3,2681,127,0.21,1296,07-12-2023,New Haven,FALSE,,,,106,51.77837386,,,,,540,Fryi, Pan,9,w Have
775,Frying Pan,Cookware,32.57,4.7,1505,861,0.3,998,7/23/2023,Atlanta,TRUE,,,,33,38.79432948,,,,,316,Fryi, Pan,7,lanta
776,Saucepan,Cookware,461.14,2.4,3236,487,0.24,1449,12-10-2023,Knoxville,TRUE,,,,461,56.88585061,,,,,646,Sauc,epan,9,oxvill
777,Frying Pan,Cookware,10.11,4.7,2721,438,0.38,250,03-07-2024,Dallas,TRUE,,,,10,52.16320542,,,,,547,Fryi, Pan,6,llas
778,Frying Pan,Cookware,364.16,1.9,512,215,0.15,124,3/22/2024,New Orleans,TRUE,,,,364,22.627417,,,,,102,Fryi, Pan,11,w Orle
779,Dutch Oven,Cookware,193.66,3.5,2331,105,0.06,227,12-07-2023,Virginia Beach,TRUE,,,,194,48.28043082,,,,,466,Dutc,Oven,14,rginia
780,Frying Pan,Cookware,62.93,1.9,2921,471,0.02,12,5/25/2024,Charlotte,TRUE,,,,63,54.04627647,,,,,583,Fryi, Pan,9,arlott
781,Frying Pan,Cookware,177.21,2.8,294,188,0.25,1102,1/18/2024,Sacramento,TRUE,,,,177,17.1464282,,,,,61,Fryi, Pan,10,cramen
782,Dutch Oven,Cookware,339.08,1.1,4961,825,0.02,70,10-08-2023,El Paso,TRUE,,,,339,70.43436661,,,,,992,Dutc,Oven,7, Paso
783,Frying Pan,Cookware,493.58,4,4565,505,0.27,493,08-12-2023,Bronx,TRUE,,,,494,67.56478373,,,,,908,Fryi, Pan,5,onx
784,Grill Pan,Cookware,432.83,2.1,2521,845,0.43,1454,7/16/2023,Harrisburg,TRUE,,,,433,50.20956084,,,,,511,Gril, Pan,10,rrisbu
785,Frying Pan,Cookware,125.03,4.3,3199,531,0.41,1957,7/20/2023,Louisville,TRUE,,,,125,56.55970297,,,,,636,Fryi, Pan,10,uisvil
786,Saucepan,Cookware,476.18,1.5,1407,430,0.09,981,7/29/2023,Cape Coral,TRUE,,,,476,37.50999867,,,,,301,Sauc,epan,10,pe Cor
787,Saucepan,Cookware,152.77,2.7,3605,458,0.45,1436,05-01-2024,Salt Lake City,TRUE,,,,153,60.04165221,,,,,715,Sauc,epan,14,lt Lak
788,Frying Pan,Cookware,421.6,2.4,2449,758,0.5,1317,11/18/2023,Milwaukee,FALSE,,,,422,49.48737213,,,,,496,Fryi, Pan,9,lwauke
789,Frying Pan,Cookware,458.75,3.9,1910,914,0.16,1505,8/26/2023,Oklahoma City,FALSE,,,,459,43.70354677,,,,,379,Fryi, Pan,13,lahoma
790,Frying Pan,Cookware,103.16,4.3,3548,709,0.04,178,11-06-2023,Minneapolis,FALSE,,,,103,59.56509045,,,,,705,Fryi, Pan,11,nneapo
791,Saucepan,Cookware,431.23,1.7,60,53,0.01,847,04-08-2024,Philadelphia,FALSE,,,,431,7.745966692,,,,,15,Sauc,epan,12,iladel
792,Grill Pan,Cookware,468.05,4.6,3960,698,0.44,1963,12/14/2023,Queens,FALSE,,,,468,62.92853089,,,,,781,Gril, Pan,6,eens
793,Dutch Oven,Cookware,256.82,4.5,1004,451,0.38,1039,7/21/2023,Staten Island,FALSE,,,,257,31.68595904,,,,,216,Dutc,Oven,13,aten I
794,Grill Pan,Cookware,348.71,1.7,124,80,0.25,1861,1/14/2024,Tulsa,FALSE,,,,349,11.13552873,,,,,28,Gril, Pan,5,lsa
795,Grill Pan,Cookware,211.49,3.7,4846,500,0.2,210,4/28/2024,San Diego,TRUE,,,,211,69.61321714,,,,,973,Gril, Pan,9,n Dieg
796,Saucepan,Cookware,29.51,2.1,4486,846,0.48,793,03-07-2024,Providence,TRUE,,,,30,66.9776082,,,,,889,Sauc,epan,10,oviden
797,Dutch Oven,Cookware,352.8,4.4,4280,68,0.07,1590,03-07-2024,Little Rock,TRUE,,,,353,65.42170894,,,,,848,Dutc,Oven,11,ttle R
798,Grill Pan,Cookware,490.82,2.5,1357,924,0.17,78,04-06-2024,Mission Viejo,TRUE,,,,491,36.83748091,,,,,288,Gril, Pan,13,ssion 
799,Dutch Oven,Cookware,320.3,2.8,2728,662,0.37,1337,05-11-2024,Bakersfield,TRUE,,,,320,52.23025943,,,,,549,Dutc,Oven,11,kersfi
800,Dutch Oven,Cookware,406.05,1.3,3644,269,0.34,517,03-01-2024,Riverside,TRUE,,,,406,60.36555309,,,,,722,Dutc,Oven,9,versid
801,Nail File,Nail care,82.77,3.4,3168,73,0.48,1705,08-10-2023,Salt Lake City,TRUE,,,,83,56.28498912,,,,,628,Nail,File,14,lt Lak
802,Nail Clippers,Nail care,467.15,3.3,3598,573,0.41,1744,7/28/2023,Salt Lake City,TRUE,,,,467,59.98333102,,,,,713,Nail,pers,14,lt Lak
803,Nail File,Nail care,240.94,2.9,4734,291,0.26,12,9/15/2023,New Haven,TRUE,,,,241,68.80406965,,,,,951,Nail,File,9,w Have
804,Nail Polish,Nail care,345.1,1.1,2494,985,0.16,73,5/18/2024,Louisville,TRUE,,,,345,49.93996396,,,,,504,Nail,lish,10,uisvil
805,Nail Polish,Nail care,186.59,1.3,4136,428,0.27,365,2/13/2024,Memphis,TRUE,,,,187,64.31174076,,,,,819,Nail,lish,7,mphis
806,Nail Polish,Nail care,53.98,4.6,3201,351,0.24,1341,1/27/2024,New Haven,TRUE,,,,54,56.57738064,,,,,637,Nail,lish,9,w Have
807,Nail Clippers,Nail care,463.77,1.6,2415,93,0.1,1738,07-07-2023,El Paso,TRUE,,,,464,49.1426495,,,,,485,Nail,pers,7, Paso
808,Nail Polish,Nail care,227.45,2.1,585,876,0.44,1577,11/13/2023,Provo,TRUE,,,,227,24.18677324,,,,,119,Nail,lish,5,ovo
809,Nail Polish,Nail care,303.69,1.8,3085,432,0.06,131,07-10-2023,Dayton,TRUE,,,,304,55.54277631,,,,,610,Nail,lish,6,yton
810,Cuticle Oil,Nail care,371.58,3.4,3276,78,0.25,987,10-09-2023,Mission Viejo,TRUE,,,,372,57.23635209,,,,,650,Cuti, Oil,13,ssion 
811,Cuticle Oil,Nail care,52.68,2.9,1177,153,0.13,1456,07-10-2023,San Antonio,FALSE,,,,53,34.3074336,,,,,246,Cuti, Oil,11,n Anto
812,Nail Clippers,Nail care,249.63,2.4,2857,786,0.28,1952,3/28/2024,Jacksonville,FALSE,,,,250,53.45091206,,,,,576,Nail,pers,12,cksonv
813,Nail Polish,Nail care,162.97,3.9,4662,665,0.18,1331,6/22/2023,Virginia Beach,FALSE,,,,163,68.27884006,,,,,935,Nail,lish,14,rginia
814,Nail Polish,Nail care,304.68,2.4,4503,188,0.37,1152,4/24/2024,Nashville,FALSE,,,,305,67.10439628,,,,,892,Nail,lish,9,shvill
815,Nail Polish,Nail care,206.92,3.7,2489,199,0.37,859,1/30/2024,Allentown,FALSE,,,,207,49.88987873,,,,,502,Nail,lish,9,lentow
816,Nail Clippers,Nail care,245.34,3.6,1357,810,0.06,1357,11/26/2023,Bonita Springs,FALSE,,,,245,36.83748091,,,,,288,Nail,pers,14,nita S
817,Nail Polish,Nail care,376.82,2.9,3010,435,0.27,1945,06-10-2024,Allentown,FALSE,,,,377,54.8634669,,,,,594,Nail,lish,9,lentow
818,Nail File,Nail care,404.75,2.2,4825,555,0.27,1613,11-09-2023,Springfield,FALSE,,,,405,69.46221995,,,,,970,Nail,File,11,ringfi
819,Nail File,Nail care,228.9,1.5,1959,577,0.01,86,3/25/2024,Los Angeles,FALSE,,,,229,44.26059195,,,,,387,Nail,File,11,s Ange
820,Nail Polish,Nail care,335.02,4.4,1299,698,0.47,1206,9/18/2023,Minneapolis,FALSE,,,,335,36.04164258,,,,,275,Nail,lish,11,nneapo
821,Nail Clippers,Nail care,387.18,4.9,2831,338,0.17,1532,10/18/2023,San Francisco,FALSE,,,,387,53.20714238,,,,,569,Nail,pers,13,n Fran
822,Nail File,Nail care,253.65,1.7,3089,523,0.42,1269,11-03-2023,Bakersfield,FALSE,,,,254,55.57877293,,,,,613,Nail,File,11,kersfi
823,Nail Polish,Nail care,202.88,2.9,1797,83,0.43,618,6/21/2023,Reno,TRUE,,,,203,42.39103679,,,,,362,Nail,lish,4,no
824,Nail Clippers,Nail care,184.49,3.7,142,191,0.41,580,5/20/2024,New Orleans,TRUE,,,,184,11.91637529,,,,,29,Nail,pers,11,w Orle
825,Nail Polish,Nail care,272.32,3.5,4500,839,0.16,1290,7/20/2023,Bronx,TRUE,,,,272,67.08203932,,,,,890,Nail,lish,5,onx
826,Nail File,Nail care,336.79,2.7,3597,502,0.36,1675,8/23/2023,Harrisburg,TRUE,,,,337,59.97499479,,,,,712,Nail,File,10,rrisbu
827,Nail Clippers,Nail care,55.43,3.1,4729,912,0.06,957,11-02-2023,Albuquerque,TRUE,,,,55,68.76772499,,,,,948,Nail,pers,11,buquer
828,Cuticle Oil,Nail care,246.31,1.2,2985,396,0.35,1108,11-11-2023,Grand Rapids,TRUE,,,,246,54.63515352,,,,,592,Cuti, Oil,12,and Ra
829,Nail Polish,Nail care,485.21,3.9,641,11,0.38,865,9/24/2023,Tulsa,TRUE,,,,485,25.3179778,,,,,131,Nail,lish,5,lsa
830,Nail Clippers,Nail care,170.91,2.9,2942,651,0.24,519,10-06-2023,Spokane,FALSE,,,,171,54.24020649,,,,,587,Nail,pers,7,okane
831,Cuticle Oil,Nail care,76.82,3.9,4564,211,0.13,803,6/16/2023,Tulsa,FALSE,,,,77,67.55738302,,,,,907,Cuti, Oil,5,lsa
832,Nail Clippers,Nail care,258.28,4.4,853,660,0.07,477,12/28/2023,El Paso,FALSE,,,,258,29.20616373,,,,,169,Nail,pers,7, Paso
833,Nail Clippers,Nail care,462.1,3,4505,421,0.42,1724,4/29/2024,Virginia Beach,FALSE,,,,462,67.11929678,,,,,893,Nail,pers,14,rginia
834,Nail File,Nail care,174.8,4.7,377,389,0.28,241,8/23/2023,Salt Lake City,FALSE,,,,175,19.41648784,,,,,79,Nail,File,14,lt Lak
835,Nail Clippers,Nail care,169.06,3.7,69,852,0.14,38,8/28/2023,Queens,TRUE,,,,169,8.306623863,,,,,17,Nail,pers,6,eens
836,Cuticle Oil,Nail care,393.67,4,755,351,0.42,1321,09-03-2023,Houston,TRUE,,,,394,27.47726333,,,,,157,Cuti, Oil,7,uston
837,Nail File,Nail care,257.41,4.1,3865,24,0.06,737,4/16/2024,Philadelphia,TRUE,,,,257,62.16912417,,,,,766,Nail,File,12,iladel
838,Nail Clippers,Nail care,218.23,2.5,2623,454,0.22,1236,9/28/2023,Denver,TRUE,,,,218,51.21523211,,,,,529,Nail,pers,6,nver
839,Nail File,Nail care,59.28,2.6,595,802,0.43,1020,10-10-2023,Colorado Springs,TRUE,,,,59,24.39262184,,,,,121,Nail,File,16,lorado
840,Nail File,Nail care,172.89,2.3,3964,541,0.18,905,07-05-2023,Ogden,TRUE,,,,173,62.96030495,,,,,782,Nail,File,5,den
